year,plot,treatment,subplot,subplot.initial,quad,Phaq,Phaq Tiller,max ht cm.,max ht sp.,thatch,Bare soil,holes,Bado,Bapi,Brca,Brdi,Brho,Brmi,Care,Carp,Cheno,Civu,Coca,Cyper,Cyper sp2,Daca,Daca INDIV,Elgl,Elgl INDIV,flat sedge,Gedi,Ger sp,Gna,Hepu,Hobr,Homu,Hypo,Isce,Jubu,Junc sp,Junc sp.2,Jume,Juoc,jupa,Lomu,Lope,Lyhy,Malva,Mepo,Moss,Myopo,Napu,Napu INDIV,Poly,Rasa,Ruac,Rucr,Sedge,Sil,Sima,Sonch,Spma,Stbu,Trifol sp,Unid forb,unID grass,Ver,Vumy,Notes:
2009,1,Plastic,C,4,3,40,NA,158,pa,60,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Plastic,C,4,4,20,NA,90,pa,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,1,Plastic,C,4,5,25,NA,81,pa,90,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Plastic,D,1,1,90,NA,141,pa,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,nd,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Plastic,D,1,2,25,NA,116,pa,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,nd,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,nd,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Plastic,D,1,3,25,NA,113,pa,75,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,1,Plastic,D,1,4,90,NA,103,pa,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Plastic,D,1,5,75,NA,131,pa,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,A,1,1,20,NA,127,Pa,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,A,1,2,20,NA,120,Pa,50,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3,0,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,A,1,3,0,NA,97,Np,75,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,5,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,A,1,4,50,NA,148,Pa,75,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,5,0,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,A,1,5,0,NA,57,Np,4i0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,4,2,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,B,4,1,0,NA,49,Thatch,95,1,0,0,0,0,1,5,0,0,0,0,25,0,0,0,0,0,0,1,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2009,2,Till.Spray,B,4,2,20,NA,205,Pa,90,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,2,Till.Spray,B,4,3,40,NA,157,pa,95,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,B,4,4,45,NA,155,Pa,75,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009,2,Till.Spray,B,4,5,30,NA,122,Pa,70,30,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009,2,Till.Spray,C,2,1,0,NA,84,Eg,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,C,2,2,30,NA,147,Pa,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,C,2,3,10,NA,132,Pa,95,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,C,2,4,20,NA,141,Pa,95,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,C,2,5,0,NA,110,BaCa,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,Till.Spray,D,3,1,2,NA,100,Ju sp.,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,nd,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2009,2,Till.Spray,D,3,2,20,NA,88,Pa,85,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,2,3,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2009,2,Till.Spray,D,3,3,40,NA,192,Pa,65,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,1,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,2,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009,2,Till.Spray,D,3,4,5,NA,74,Dc,50,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,4,0,nd,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0
2009,2,Till.Spray,D,3,5,30,NA,175,Pa,50,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,15,5,0,nd,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,3,Plastic,A,1,1,0,NA,98,Eg,40,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,A,1,2,0,NA,87,Eg,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2009,3,Plastic,A,1,3,335,NA,130,Pa,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,5,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,A,1,4,15,NA,108,Pa,85,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,A,1,5,25,NA,84,Pa,45,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,B,3,1,0,NA,104,Eg,85,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,B,3,2,5,NA,85,Pa,90,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,B,3,3,5,NA,110,Pa,95,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,B,3,4,18,NA,91,Pa,80,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,B,3,5,0,NA,32,Eg,98,3,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,C,4,1,50,NA,128,Pa,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,C,4,2,15,NA,103,Pa,70,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,C,4,3,20,NA,120,Pa,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,C,4,4,40,NA,127,Pa,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,C,4,5,35,NA,102,Pa,25,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,3,Plastic,D,2,1,10,NA,114,Eg,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,D,2,2,0,NA,85,Eg,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,D,2,3,0,NA,94,Eg,90,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,D,2,4,0,NA,107,Eg,90,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Plastic,D,2,5,0,NA,35,Eg,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,A,2,1,25,NA,102,Pa,90,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,A,2,2,10,NA,86,JuPa,90,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,A,2,3,0,NA,113,BaDo,90,10,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,A,2,4,5,NA,80,BaDo,80,10,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,A,2,5,5,NA,83,BaDo,90,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,B,3,1,10,NA,91,Eg,90,5,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,B,3,2,5,NA,84,JuPa,85,2,0,1,0,0,1,3,0,0,0,0,18,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,5,Till.Spray,B,3,3,5,NA,83,Pa,65,0,0,0,0,0,1,30,0,0,0,0,20,0,0,5,0,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,5,Till.Spray,B,3,4,0,NA,91,eg,85,2,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,8,3,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,5,Till.Spray,B,3,5,0,NA,94,eg,85,2,1,0,0,0,1,20,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,C,4,1,8,NA,112,Pa,90,2,1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,C,4,2,5,NA,96,Eg,90,5,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,5,Till.Spray,C,4,3,5,NA,55,Pa,90,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,C,4,4,20,NA,102,Pa,95,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,C,4,5,30,NA,112,Pa,90,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2009,5,Till.Spray,D,1,1,5,NA,117,bado,50,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,D,1,2,0,NA,94,bado,70,8,1,40,0,0,0,0,0,0,0,0,3,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,D,1,3,5,NA,143,bado,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,D,1,4,20,NA,126,Pa,80,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Till.Spray,D,1,5,18,NA,110,Pa,75,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,A,1,1,100,NA,76,pa,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,A,1,2,40,NA,143,pa,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,A,1,3,25,NA,95,pa,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,A,1,4,100,NA,80,pa,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,A,1,5,5,NA,113,pa,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,B,2,1,5,NA,109,Eg,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,B,2,2,8,NA,95,Eg,45,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,B,2,3,0,NA,106,Eg,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,B,2,4,0,NA,66,Eg,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,B,2,5,0,NA,107,Eg,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,C,4,1,5,NA,69,Eg,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,C,4,2,25,NA,103,Pa,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,C,4,3,75,NA,173,Pa,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,C,4,4,40,NA,85,Pa,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,C,4,5,60,NA,142,Pa,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,D,3,1,100,NA,150,Pa,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,D,3,2,35,NA,132,Pa,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,D,3,3,45,NA,129,Pa,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,D,3,4,90,NA,125,Pa,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Plastic,D,3,5,50,NA,120,Pa,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8,Till.Spray,A,4,1,40,NA,157,pa,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2009,8,Till.Spray,A,4,2,40,NA,187,Pa,60,25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8,Till.Spray,A,4,3,35,NA,90,Pa,66,30,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8,Till.Spray,A,4,4,45,NA,110,Pa,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
